BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	7913	7913	7913	7913
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	7.913000	7.913000	7.913000	7.913000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.434000	-13.033789	9.113287	207.872654	0.073493
0.435000	-13.186377	9.265875	207.559047	0.073819
0.436000	-13.148230	9.036994	206.759212	0.074040
0.437000	-12.766760	9.265875	207.551801	0.073767
0.438000	-12.652319	9.113287	208.663939	0.073220
0.439000	-12.690466	8.960700	207.867080	0.073827
0.440000	-12.652319	9.265875	208.034402	0.073428
0.441000	-12.614172	9.075140	207.078745	0.073993
0.442000	-12.423438	9.113287	207.553441	0.073480
0.443000	-12.499732	9.113287	206.598454	0.073855
0.444000	-12.308997	9.189581	207.390730	0.073616
0.445000	-12.461585	8.998847	207.075794	0.074359
0.446000	-12.194556	9.265875	206.760196	0.073609
0.447000	-12.423438	8.998847	206.757565	0.073875
0.448000	-12.194556	9.113287	206.601090	0.074169
0.449000	-12.308997	9.151434	207.079077	0.073314
0.450000	-12.080115	9.304022	207.231281	0.073135
0.451000	-12.347144	9.380316	206.441640	0.074177
0.452000	-12.461585	9.265875	208.341448	0.072922
0.453000	-12.308997	9.113287	207.237197	0.073560
0.454000	-12.423438	9.342169	206.439011	0.074209
0.455000	-12.576025	9.456610	205.809130	0.073065
0.456000	-12.537879	9.189581	206.603720	0.074036
0.457000	-12.461585	9.227728	206.604708	0.074209
0.458000	-12.728613	9.304022	207.551489	0.073747
0.459000	-12.881201	9.380316	208.190225	0.073137
0.460000	-12.652319	9.456610	207.714218	0.073944
0.461000	-13.071936	9.227728	209.927967	0.073851
0.462000	-12.995642	9.456610	208.818458	0.074141
0.463000	-12.995642	9.494757	208.660995	0.074097
0.464000	-13.110083	9.380316	209.454572	0.073933
0.465000	-13.300818	9.304022	209.451623	0.074177
