BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	8906	8906	8906	8906
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	8.906000	8.906000	8.906000	8.906000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.302000	39.742188	2.737225	89.752087	0.065986
0.303000	39.322571	2.889813	89.269169	0.066921
0.304000	39.246277	3.004254	90.702818	0.065971
0.305000	39.360718	3.156842	89.278368	0.066279
0.306000	39.475159	3.080548	89.275084	0.066273
0.307000	39.284424	3.042401	89.275084	0.066833
0.308000	39.208130	2.775372	89.905279	0.066935
0.309000	39.627747	3.004254	90.382277	0.063868
0.310000	39.360718	2.889813	90.063736	0.066493
0.311000	39.398865	2.966107	90.542717	0.066277
0.312000	39.437012	2.813519	89.432216	0.066446
0.313000	39.322571	2.889813	88.641585	0.066408
0.314000	39.360718	2.851666	89.907909	0.065889
0.315000	39.475159	3.194989	89.742547	0.065876
0.316000	39.437012	3.004254	90.071950	0.064957
0.317000	39.169983	2.927960	89.588361	0.064497
0.318000	39.169983	2.737225	89.117931	0.065430
0.319000	39.017395	2.927960	90.223502	0.066321
0.320000	39.398865	2.889813	90.067361	0.067745
0.321000	39.169983	2.889813	89.117278	0.066804
0.322000	38.902954	2.889813	89.910542	0.066530
0.323000	39.055542	3.080548	89.272116	0.066134
0.324000	39.093689	2.851666	88.641923	0.066957
0.325000	39.360718	2.927960	89.426640	0.067479
0.326000	39.246277	3.118695	89.903322	0.066911
0.327000	39.284424	3.080548	90.383603	0.065343
0.328000	39.360718	3.118695	89.275083	0.067251
0.329000	39.284424	3.080548	88.795771	0.067531
0.330000	39.017395	3.042401	89.590339	0.065889
0.331000	38.941101	3.080548	89.430575	0.066745
0.332000	38.902954	3.271283	89.588698	0.066437
0.333000	39.017395	3.194989	89.592319	0.067655
0.334000	38.788513	3.156842	89.276390	0.065737
0.335000	39.169983	3.271283	88.326984	0.067602
0.336000	39.055542	3.271283	89.428618	0.067592
0.337000	38.941101	3.004254	89.746481	0.066569
0.338000	38.902954	3.156842	89.751747	0.066935
0.339000	38.979248	3.118695	89.432217	0.066241
0.340000	39.093689	3.080548	89.592972	0.066247
0.341000	38.864807	3.118695	89.752418	0.065975
0.342000	39.093689	3.233136	90.544358	0.065516
0.343000	38.788513	3.423871	89.429270	0.067284
0.344000	38.864807	3.156842	90.068662	0.065775
0.345000	39.093689	3.347577	89.443735	0.067267
0.346000	38.674072	3.118695	89.436156	0.066353
0.347000	39.017395	3.233136	89.277041	0.066076
0.348000	38.979248	3.156842	90.702480	0.066601
0.349000	39.055542	3.156842	88.960484	0.069896
0.350000	38.902954	3.462018	90.068664	0.067121
0.351000	38.941101	3.423871	89.277719	0.068338
0.352000	39.017395	3.385724	90.232388	0.066118
0.353000	38.979248	3.309430	89.117619	0.068716
0.354000	39.093689	3.271283	89.598572	0.067001
0.355000	38.979248	3.538312	89.753747	0.067673
0.356000	39.169983	3.309430	90.227776	0.066615
0.357000	39.055542	3.385724	90.228451	0.068418
0.358000	39.093689	3.423871	89.440766	0.067375
0.359000	38.788513	3.767193	90.230742	0.068090
0.360000	38.902954	3.462018	89.120586	0.069120
0.361000	38.864807	3.347577	89.759978	0.067643
0.362000	39.017395	3.500165	90.866179	0.064835
0.363000	38.826660	3.423871	89.282978	0.068727
0.364000	38.941101	3.614606	90.388865	0.067224
0.365000	39.169983	3.500165	90.071629	0.069607
0.366000	38.788513	3.843487	90.548294	0.065637
0.367000	38.902954	3.538312	89.124523	0.067227
0.368000	38.941101	3.652753	89.757346	0.065857
0.369000	38.788513	3.576459	90.235017	0.067535
0.370000	38.826660	3.652753	90.710033	0.066543
0.371000	38.788513	3.614606	90.398716	0.065313
0.372000	38.712219	3.881634	89.921070	0.069119
0.373000	38.635925	3.957928	90.552900	0.067393
0.374000	38.788513	3.767193	91.028257	0.065405
0.375000	38.788513	3.805340	89.922708	0.067225
0.376000	38.712219	3.767194	90.872451	0.066106
0.377000	38.635925	3.729046	90.871126	0.068016
0.378000	38.597778	3.881634	90.557513	0.066819
0.379000	38.559631	3.843488	91.188043	0.066438
0.380000	38.559631	3.957928	90.398063	0.066791
0.381000	38.750366	3.957928	89.285611	0.069170
0.382000	38.445190	4.034222	89.292516	0.067782
0.383000	38.292603	3.957928	90.399391	0.067307
0.384000	38.445190	3.957928	91.189013	0.065206
0.385000	38.407043	4.224957	89.601857	0.066873
0.386000	38.368896	4.186810	90.553911	0.067423
0.387000	38.178162	4.186810	90.713002	0.065897
0.388000	38.483337	4.110516	90.717276	0.065183
0.389000	38.330750	4.224957	89.924351	0.064729
0.390000	38.140015	4.263104	91.667991	0.064730
0.391000	38.140015	4.072369	90.243228	0.065017
0.392000	38.216309	4.263104	89.924016	0.065283
0.393000	38.330750	4.110516	89.127471	0.065693
0.394000	38.140015	4.263104	89.768184	0.066524
0.395000	38.025574	4.186810	90.402003	0.066566
0.396000	38.063721	4.263104	90.243880	0.064165
0.397000	38.216309	4.148663	90.406276	0.063658
0.398000	37.872986	4.263104	90.562102	0.064455
0.399000	37.720398	4.301251	90.243541	0.064839
0.400000	37.605957	4.339398	90.557156	0.064329
0.401000	37.682251	4.491986	87.703360	0.069641
0.402000	37.300781	4.186810	89.925996	0.067961
0.403000	37.529663	4.415692	90.561450	0.065984
0.404000	37.415222	4.530133	89.448323	0.065403
0.405000	37.415222	4.453839	90.084117	0.065319
0.406000	37.110046	4.453839	89.762272	0.065853
0.407000	37.148193	4.530133	91.830701	0.063111
0.408000	36.995605	4.530133	91.195265	0.065809
0.409000	37.110046	4.682721	90.726813	0.066561
0.410000	37.071899	4.911602	90.718246	0.064649
0.411000	36.919312	4.568280	91.036805	0.065315
0.412000	37.071899	4.530133	90.723509	0.064499
0.413000	36.919312	4.530133	91.988192	0.065485
0.414000	36.919312	4.682721	91.351743	0.065568
0.415000	36.804871	4.759015	91.514143	0.065210
0.416000	36.766724	4.377545	91.672599	0.065752
0.417000	36.728577	4.682721	90.878684	0.065290
0.418000	36.728577	4.682721	90.878028	0.066182
0.419000	36.766724	4.606427	91.194276	0.065969
0.420000	36.537842	4.644574	91.669969	0.065950
0.421000	36.804871	4.873456	91.508559	0.065754
0.422000	36.766724	4.606427	91.984906	0.066519
0.423000	36.843018	4.682721	91.828092	0.065031
0.424000	36.614136	4.606427	91.664388	0.066893
0.425000	36.804871	4.759015	92.779811	0.066063
0.426000	36.728577	4.720868	91.508562	0.066681
0.427000	36.690430	4.873456	92.619711	0.065633
0.428000	36.499695	4.720868	93.263060	0.064162
0.429000	36.270813	4.949749	91.826449	0.066700
0.430000	36.423401	5.102337	92.778823	0.065427
0.431000	36.575989	4.873456	94.048744	0.064865
0.432000	36.575989	4.911602	93.260429	0.065508
0.433000	36.537842	5.254925	92.781788	0.067017
0.434000	36.575989	5.102337	93.259443	0.066424
0.435000	36.499695	5.331219	93.412300	0.064552
0.436000	36.537842	5.064190	93.258451	0.065607
0.437000	36.385254	5.026043	94.044156	0.066756
0.438000	36.385254	5.178631	92.938270	0.067253
0.439000	36.118225	5.445660	94.367308	0.066114
0.440000	36.232666	5.102337	94.205898	0.065557
0.441000	35.965637	5.140484	95.158273	0.066248
0.442000	36.080078	5.140484	95.001458	0.065217
0.443000	36.041931	5.026044	95.472538	0.066094
0.444000	36.003784	5.407513	95.159261	0.067483
0.445000	35.965637	5.254925	97.056094	0.066309
0.446000	35.813049	5.369366	95.317720	0.068087
0.447000	35.889343	5.407513	98.011755	0.065575
0.448000	35.965637	5.178631	97.533770	0.066943
0.449000	35.698608	5.254925	97.537389	0.066555
0.450000	35.927490	5.445660	96.905868	0.067693
0.451000	35.889343	5.445660	98.965771	0.065254
0.452000	35.965637	5.216778	99.118649	0.067440
0.453000	35.774902	5.445660	99.755412	0.065857
0.454000	35.698608	5.293072	100.386935	0.067125
0.455000	35.698608	5.254925	99.275129	0.068951
0.456000	35.622314	5.293072	99.761664	0.066163
0.457000	35.813049	5.445660	100.705809	0.066024
0.458000	35.546021	5.293072	101.180195	0.067222
0.459000	35.660461	5.483807	101.182491	0.066741
0.460000	35.507874	5.331219	100.550652	0.065946
0.461000	35.622314	5.254925	100.229483	0.069006
0.462000	35.469727	5.560101	102.607921	0.067271
0.463000	35.774902	5.560101	101.181521	0.068257
0.464000	35.584167	5.407513	102.611206	0.066358
0.465000	35.393433	5.445660	101.500057	0.067024
0.466000	35.546021	5.369366	103.246011	0.065933
0.467000	35.469727	5.560101	104.038603	0.065687
0.468000	35.431580	5.293072	103.246348	0.067130
0.469000	35.393433	5.674542	103.558973	0.067479
0.470000	35.355286	5.483807	104.664542	0.067009
0.471000	35.317139	5.369366	104.826620	0.067782
0.472000	35.240845	5.865277	105.304270	0.067319
0.473000	35.431580	5.674542	104.830557	0.066511
0.474000	35.431580	5.636395	105.462731	0.066914
0.475000	35.317139	5.788983	106.729369	0.065824
0.476000	35.278992	5.674542	107.365819	0.065010
0.477000	35.050110	5.941571	107.206055	0.066176
0.478000	35.011963	5.865277	107.050880	0.065298
0.479000	35.164551	5.941571	108.787968	0.065933
0.480000	35.050110	5.636395	107.677811	0.067619
0.481000	35.011963	5.750836	108.633782	0.065834
0.482000	34.897522	5.674542	109.105201	0.065855
0.483000	34.859375	6.056012	109.263662	0.065580
0.484000	34.439758	6.017865	110.379421	0.066225
