BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	9164	9164	9164	9164
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	9.164000	9.164000	9.164000	9.164000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.301000	27.721094	-1.183996	100.118288	0.088299
0.302000	27.644800	-1.107702	99.799079	0.089443
0.303000	27.835535	-0.993261	98.846703	0.089787
0.304000	27.797388	-0.993261	99.957539	0.089854
0.305000	28.026270	-1.222143	99.166566	0.089004
0.306000	27.797388	-1.336583	101.067362	0.086967
0.307000	27.644800	-0.993261	100.275420	0.087964
0.308000	27.682947	-1.107702	99.957852	0.089064
0.309000	27.797388	-1.107702	99.796760	0.088067
0.310000	27.721094	-1.069555	100.907910	0.085673
0.311000	27.759241	-1.145849	101.860285	0.086085
0.312000	27.797388	-1.145849	99.644242	0.089339
0.313000	27.797388	-1.107702	101.389520	0.086314
0.314000	27.797388	-1.069555	100.274769	0.087887
0.315000	27.721094	-1.183996	100.431902	0.087555
0.316000	27.949976	-1.222143	99.163958	0.089878
0.317000	27.797388	-1.069555	100.434513	0.085443
0.318000	27.911829	-1.069555	98.697126	0.088499
0.319000	27.949976	-1.031408	100.114649	0.086869
0.320000	27.988123	-0.878820	100.591330	0.087486
0.321000	27.797388	-1.069555	100.755053	0.088538
0.322000	27.988123	-0.955114	100.119931	0.088598
0.323000	27.949976	-1.069555	99.478876	0.087855
0.324000	27.949976	-1.145849	99.803013	0.086382
0.325000	27.988123	-1.031408	98.533741	0.089201
0.326000	27.988123	-0.878820	99.795790	0.089659
0.327000	27.949976	-0.878820	101.070309	0.086079
0.328000	28.026270	-0.993261	100.277719	0.088631
0.329000	28.102564	-0.993261	100.436156	0.086558
0.330000	28.102564	-0.955114	99.162293	0.088492
0.331000	28.369593	-0.878820	99.325678	0.088056
0.332000	28.293299	-1.031408	99.642261	0.086962
0.333000	28.102564	-0.878820	99.804002	0.086735
0.334000	28.064417	-1.145849	99.798738	0.088383
0.335000	28.140711	-0.726232	99.320102	0.088961
0.336000	27.949976	-0.916967	99.804319	0.086806
0.337000	28.102564	-0.764379	99.170845	0.088580
0.338000	28.140711	-0.916967	99.639627	0.088691
0.339000	28.102564	-0.955114	99.169197	0.088567
0.340000	28.140711	-0.611791	100.908247	0.086718
0.341000	28.064417	-0.840673	99.323701	0.087336
0.342000	28.064417	-0.726232	99.805960	0.086342
0.343000	28.064417	-0.726232	98.692852	0.088805
0.344000	28.064417	-0.993261	99.327319	0.087379
0.345000	28.217005	-0.916967	99.172482	0.086846
0.346000	27.949976	-0.955114	99.327319	0.087436
0.347000	27.988123	-0.802526	99.806952	0.087230
0.348000	27.988123	-0.840673	98.691864	0.088407
0.349000	27.873682	-0.955114	99.488074	0.087561
0.350000	28.026270	-0.840673	99.487086	0.086630
0.351000	27.759241	-0.878820	98.060344	0.088277
0.352000	27.835535	-0.726232	98.533741	0.088848
0.353000	27.682947	-0.840673	99.647186	0.087306
0.354000	27.835535	-0.840673	99.009434	0.089049
0.355000	27.682947	-0.726232	99.805645	0.087795
0.356000	27.873682	-0.955114	99.644219	0.086337
0.357000	27.873682	-1.031408	100.115972	0.086931
0.358000	27.721094	-0.955114	99.803331	0.085649
0.359000	27.797388	-0.726232	98.851943	0.087720
0.360000	27.759241	-0.916967	99.011710	0.086971
0.361000	27.530359	-0.878820	98.855249	0.087476
0.362000	27.530359	-0.916967	98.539973	0.087349
0.363000	27.606653	-0.993261	97.580040	0.087231
0.364000	27.568506	-0.993261	98.693488	0.086917
0.365000	27.568506	-1.145849	98.377916	0.087239
0.366000	27.415918	-0.878820	97.107634	0.088878
0.367000	27.606653	-0.840673	98.537678	0.087293
0.368000	27.454065	-1.145849	99.168545	0.089314
0.369000	27.682947	-0.916967	99.807601	0.085707
0.370000	27.568506	-0.955114	98.853271	0.087011
0.371000	27.568506	-0.764379	99.966064	0.086671
0.372000	27.492212	-0.840673	99.015329	0.086719
0.373000	27.492212	-0.955114	98.849653	0.086584
0.374000	27.530359	-0.993261	98.373960	0.087205
0.375000	27.492212	-0.993261	98.850303	0.087435
0.376000	27.530359	-0.878820	99.648828	0.085715
0.377000	27.682947	-0.955114	98.064281	0.087065
0.378000	27.682947	-0.878820	97.748374	0.088232
0.379000	27.492212	-0.878820	99.171813	0.087613
0.380000	27.530359	-1.069555	98.698748	0.085719
0.381000	27.759241	-0.764379	99.645860	0.085567
0.382000	27.682947	-0.993261	99.168863	0.087921
0.383000	27.568506	-0.916967	99.490054	0.086891
0.384000	27.492212	-0.764379	98.530103	0.087253
0.385000	27.530359	-0.726232	98.538984	0.088188
0.386000	27.721094	-0.649938	96.638194	0.088587
0.387000	27.721094	-0.726232	98.216825	0.088339
0.388000	27.797388	-0.840673	98.695148	0.087682
0.389000	27.644800	-0.955114	98.697778	0.087785
0.390000	27.835535	-0.878820	99.488075	0.086737
0.391000	27.873682	-0.688085	97.260201	0.089963
0.392000	27.873682	-0.878820	99.328626	0.086635
0.393000	27.873682	-0.573644	99.803013	0.086834
0.394000	27.721094	-0.573644	99.171155	0.086648
0.395000	28.064417	-0.764379	98.689551	0.087479
0.396000	28.026270	-0.688085	98.693507	0.089252
0.397000	27.835535	-0.573644	98.223078	0.088345
0.398000	28.102564	-0.611791	97.582359	0.089166
0.399000	28.026270	-0.726232	98.055418	0.089805
0.400000	28.026270	-0.382909	99.799056	0.087125
0.401000	28.026270	-0.993261	98.533070	0.087457
0.402000	27.988123	-0.573644	99.170186	0.088209
0.403000	27.682947	-0.611791	98.531112	0.088468
0.404000	27.911829	-0.802526	98.220444	0.089139
0.405000	27.797388	-0.459203	99.008784	0.088213
0.406000	27.873682	-0.688085	99.329616	0.086645
0.407000	28.140711	-0.611791	99.799076	0.088770
0.408000	28.064417	-0.421056	100.275739	0.086073
0.409000	28.140711	-0.497350	99.016001	0.087254
0.410000	27.949976	-0.535497	99.325679	0.086994
0.411000	28.140711	-0.497350	98.695128	0.086217
0.412000	28.026270	-0.611791	98.380210	0.088726
0.413000	27.988123	-0.497350	98.530775	0.087450
0.414000	27.949976	-0.649938	99.646531	0.087590
0.415000	27.797388	-0.497350	100.270813	0.087408
0.416000	27.835535	-0.573644	97.905506	0.089061
0.417000	27.911829	-0.573644	98.373641	0.089149
0.418000	28.064417	-0.306615	99.639945	0.086609
0.419000	27.759241	-0.535497	98.851312	0.089450
0.420000	27.835535	-0.611791	99.008107	0.088600
0.421000	27.949976	-0.611791	98.692518	0.088426
0.422000	27.873682	-0.611791	98.855900	0.087729
0.423000	27.911829	-0.421056	98.376275	0.088750
0.424000	27.949976	-0.649938	98.532419	0.087914
0.425000	27.873682	-0.382909	98.381200	0.087532
0.426000	28.064417	-0.459203	97.900244	0.088031
0.427000	27.797388	-0.611791	99.485442	0.087148
0.428000	27.759241	-0.688085	99.492663	0.085964
0.429000	27.949976	-0.573644	99.646849	0.085902
0.430000	27.759241	-0.764379	99.324353	0.086224
0.431000	27.797388	-0.573644	98.854911	0.086907
0.432000	27.835535	-0.802526	99.169197	0.088699
0.433000	27.949976	-0.802526	99.328964	0.086605
0.434000	27.949976	-0.573644	98.217164	0.088660
0.435000	27.759241	-0.649938	99.644870	0.086814
0.436000	27.911829	-0.688085	97.903529	0.087714
0.437000	27.835535	-0.840673	98.538333	0.087182
0.438000	27.873682	-0.497350	98.380210	0.088375
0.439000	27.797388	-0.573644	98.856217	0.087337
0.440000	27.835535	-0.688085	98.377244	0.087507
0.441000	27.644800	-0.764379	98.849987	0.086940
0.442000	27.873682	-0.764379	99.323701	0.087430
0.443000	27.835535	-0.649938	97.108624	0.087812
0.444000	27.911829	-0.497350	98.062641	0.086077
0.445000	27.911829	-0.649938	97.424554	0.088765
0.446000	27.644800	-0.421056	98.533408	0.087227
0.447000	27.759241	-0.726232	99.013033	0.086991
0.448000	27.797388	-0.573644	97.902560	0.088631
0.449000	27.797388	-0.382909	97.905169	0.086927
0.450000	27.835535	-0.535497	97.268411	0.089201
0.451000	27.721094	-0.497350	97.899909	0.088623
